ds,product_id,customer_state,n_orders,qty,cancel_qty,revenue,avg_price,avg_freight,n_sellers,pay_total_avg,inst_avg,inst_max,share_credit_card,share_boleto,share_voucher,share_debit_card,dow,month,week_of_year,qty_lag_1,qty_lag_7,qty_lag_14,qty_lag_28,qty_roll_mean_7,qty_roll_mean_28,cancel_lag_1,cancel_lag_7,cancel_lag_14
2017-04-04,c0400a62c5019cdc69bfc76d39b1cfb4,MG,1,1,0,40.519999999999996,26.0,14.52,1,81.04,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c2e158a66da842665f27c88015a7dbd8,SP,1,1,0,39.239999999999995,29.9,9.34,1,39.24,1.0,1.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c3ba4e8d3cb30049213b682e751e9d00,SP,1,1,0,106.28,95.0,11.28,1,106.28,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c403e106353e1aa40efe783ecb39ed7a,SP,1,1,0,45.86,34.9,10.96,1,45.86,4.0,4.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c4c273fc9291c33a56ad3f006fe567e4,SP,1,1,0,346.38,329.9,16.48,1,346.38,2.0,2.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c689470c5a069795896edc7b896d9251,RJ,1,1,0,66.99,49.9,17.09,1,66.99,2.0,2.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c857b96593773e940454e76efa8eabb3,SP,1,1,0,71.71,59.9,11.81,1,71.71,1.5,2.0,0.5,0.0,0.5,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,c92f0e7b9d49a9543558d6532772441b,SP,2,3,0,498.33000000000004,139.9,26.209999999999997,1,276.85,4.333333333333333,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2,4,14,,,,,3.0,2.0,,,
2017-04-04,ccb125d39320e9d900107ce4109589dd,SP,1,1,0,35.72,27.0,8.72,1,35.72,1.0,1.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,d1db93ee359151f621a234e05eca4ac9,RS,1,1,0,57.18000000000001,39.99,17.19,1,57.18,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,d84895a804248d73a16480c0b2e18604,SP,1,1,0,171.69,158.0,13.69,1,171.69,1.0,1.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,d950ce1f38b6772552be4523baf94c7a,BA,1,1,0,99.62,74.9,24.72,1,99.62,3.0,3.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,dbb4ce89c8ed5fb6fd901e2e51093179,SP,1,2,0,198.7,84.99,14.36,1,198.7,1.0,1.0,0.5,0.0,0.5,0.0,2,4,14,1.0,1.0,,,1.3333333333333333,1.2222222222222223,0.0,0.0,
2017-04-04,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,PB,1,1,0,103.55,79.0,24.55,1,103.55,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,dcecdbaf763f2a027e5b4587ba9ee82b,ES,1,1,0,145.6,129.0,16.6,1,145.6,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,dd6a505f83dd3c6326aa9856519e0978,PR,1,1,0,64.42,49.9,14.52,1,64.42,6.0,6.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,dd9b786cc81af951a986f65602344848,PR,1,1,0,45.46,29.9,15.56,1,45.46,4.0,4.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,e0f33a3329af6716a0bb47fd7a664439,SP,1,1,0,64.32,49.8,14.52,1,64.32,2.0,2.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.25,,,
2017-04-04,e251ebd2858be1aa7d9b2087a6992580,RS,1,1,0,174.53,139.9,34.63,1,260.51,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,e3425df9bd51be69917273c9dd92ed5e,BA,1,1,0,89.28999999999999,66.89,22.4,1,89.29,4.0,4.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,e5fdad73fc055d39542568c10dbfe45c,SP,1,1,0,126.07,110.0,16.07,1,126.07,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,e9a69340883a438c3f91739d14d3a56d,SP,1,1,0,192.56,169.9,22.66,1,192.56,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,1.0,,1.0,,1.0,1.0,0.0,,0.0
2017-04-04,eac611ce220f095680e35c1c1124bcb3,RS,1,1,0,85.98,82.9,3.08,1,260.51,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,ec3f8e78677c7e0395b155bc67417158,RS,1,1,0,45.64,28.45,17.19,1,45.64,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,f0c39c49847d1eab4dae5245694acd3e,SP,1,1,0,362.05,349.0,13.05,1,362.05,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,f30de5fdde000c5debf03cc49d782249,SP,1,1,0,287.03,269.0,18.03,1,287.03,5.0,5.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,f422d0d9f8b5f7c27289382b14b61248,RJ,1,1,0,84.19999999999999,66.99,17.21,1,84.2,3.0,3.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,f4f67ccaece962d013a4e1d7dc3a61f7,SP,1,1,0,264.98,241.1,23.88,1,425.2,8.0,8.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,f7e0fa615b386bc9a8b9eb52bc1fff76,RJ,1,1,0,102.59,85.0,17.59,1,102.59,1.0,1.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,fd5165e9ee553f6e1bc24e5103ceb50b,SP,1,1,0,62.63,49.7,12.93,1,62.63,1.0,1.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,fdd84aefb08c8f8225e0b8c97429d53b,RJ,1,1,0,77.75,59.9,17.85,1,77.75,3.0,3.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-04,fdd84aefb08c8f8225e0b8c97429d53b,SP,1,1,0,76.02,59.9,16.12,1,76.02,1.0,1.0,0.0,1.0,0.0,0.0,2,4,14,,,,,1.0,2.0,,,
2017-04-04,fe95eb948375116da759c8ef60295001,SP,1,1,0,77.75,65.9,11.85,1,77.75,3.0,3.0,1.0,0.0,0.0,0.0,2,4,14,,,,,1.0,1.0,,,
2017-04-05,0152f69b6cf919bcdaf117aa8c43e5a2,SP,1,2,0,54.879999999999995,13.9,13.54,1,74.58,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,1.0,,,2.0,1.2857142857142858,,0.0,
2017-04-05,0ac4b9dc5e23908abf09e13da3ea1bbb,SP,1,1,0,57.72,49.0,8.72,1,57.72,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,0efc91aa52d1f0669126d3000a94279b,SP,1,1,0,114.78999999999999,98.99,15.8,1,114.79,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,1.0,,,,1.0,1.0,0.0,,
2017-04-05,1529199a7d88ac40cef5b4a508f18f2c,SP,1,1,0,77.75,59.9,17.85,1,77.75,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,16280ca280a86fee2ba3c928ed04439f,SP,1,1,0,101.92,89.9,12.02,1,101.92,1.0,1.0,0.5,0.0,0.5,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,162e010af9fe224d35fd8496a273fb02,MG,1,1,0,113.08000000000001,89.9,23.18,1,113.08,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,1750753e77dc38c4afe6fc90f02c39bc,MG,1,1,0,51.42,36.9,14.52,1,51.42,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,1c56f826f3a1fdf255e3fb5fa7637d3e,SC,1,1,0,34.42,19.9,14.52,1,34.42,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,200b6dfc80a2ec5fee97a72da6589698,MG,1,1,0,39.62,30.9,8.72,1,39.62,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,24fffbd0188d2b7ceb351214c514b28c,MG,1,1,0,296.03,279.9,16.13,1,296.03,8.0,8.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,24fffbd0188d2b7ceb351214c514b28c,RJ,1,1,0,292.46999999999997,279.9,12.57,1,292.47,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,25b569d22d25020f8a5d52f8ad129b14,SP,1,1,0,37.72,29.0,8.72,1,37.72,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,2ae40c35ef6620f730a55329d0cd3301,ES,1,1,0,114.9,99.0,15.9,1,114.9,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,2ea92fab7565c4fe9f91a5e4e1756258,RJ,1,1,0,87.13000000000001,69.9,17.23,1,87.13,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,31639956e7fac87ecfd9d608040638bd,SP,1,1,0,80.56,64.9,15.66,1,80.56,8.0,8.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,33fac76e7f17367dedaef7954bbb33b4,SP,1,1,0,80.87,69.0,11.87,1,80.87,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,3ada827a3b82590816ffa9741fa4bd03,SP,1,1,0,493.65,399.9,93.75,1,493.65,5.0,5.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,3c078c878d44c18bb8c02acc54ae25e5,SP,1,1,0,48.86,37.9,10.96,1,48.86,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,3d92028223ae14160bf1938a522de2b8,RJ,1,2,0,142.79999999999998,55.8,15.6,1,142.8,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,2.0,2.0,,,
2017-04-05,41b32e93d4f4db03491412efc40f3c91,RJ,1,1,0,1424.0,1399.0,25.0,1,1424.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,42155695adbe665066ad812855fe523a,SP,1,1,0,59.95,48.99,10.96,1,59.95,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,4723ab93377036eb7e0c15dfca8c8ce6,RJ,1,1,0,50.01,35.9,14.11,1,50.01,5.0,5.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,47d52bb24ef8a3aa09724f00604be3ba,SP,1,1,0,1435.58,1420.0,15.58,1,1435.58,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,4bf444c66409a51339c68e12d0672f6e,SP,1,1,0,137.39000000000001,125.9,11.49,1,137.39,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,523af7268f3fb3b843cbae0c6b6526e0,SP,1,1,0,32.86,21.9,10.96,1,32.86,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,5514443b5a22d650499eafbc59d48e87,SP,1,1,0,96.2,85.0,11.2,1,96.2,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,56a59e73563d9b8d536af8b0dc9e0995,SP,1,1,0,167.7,156.0,11.7,1,167.7,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,5a6e53c3b4e8684b13388d6aa4afdf12,CE,1,1,0,36.79,15.99,20.8,1,36.79,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,1.0,,,1.0,1.0,,0.0,
2017-04-05,5a6e53c3b4e8684b13388d6aa4afdf12,RJ,1,1,0,30.509999999999998,15.99,14.52,1,30.51,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.6666666666666667,,,
2017-04-05,5fda5f5969ed8a446022953a89e1c81a,SP,1,1,0,64.75,52.99,11.76,1,64.75,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,66bea887d912474498434fcb72df5a8b,SP,1,1,0,41.34,29.6,11.74,1,41.34,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,674d9e3c3964c35239687c920b19a307,MG,1,1,0,44.51,29.99,14.52,1,44.51,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,67c3a22492bcb6677d6ee56b8516f537,SP,1,1,0,133.49,118.9,14.59,1,133.49,1.0,1.0,0.0,0.0,1.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,67e3279668ba06a3dd977cb31399a311,RS,1,1,0,169.44,154.19,15.25,1,169.44,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,6a0713a63e990052795623e76cc2995e,SP,1,2,0,168.04000000000002,72.9,11.12,1,168.04,12.0,12.0,1.0,0.0,0.0,0.0,3,4,14,,,,,2.0,2.0,,,
2017-04-05,6c273bcb49e4c78e0de3043e5efe81f9,SP,1,1,0,37.86,26.9,10.96,1,37.86,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,6e5505d60c1782977e099a8c0339a7b5,SP,1,1,0,139.86,123.78,16.08,1,139.86,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,704a6d9f35e39b53c509c886045329ef,SP,1,1,0,44.96,34.0,10.96,1,44.96,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,75b4d33f2d9c5de8f5f27d4e807aa9f9,SP,1,1,0,23.46,12.5,10.96,1,23.46,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,765c417cdc38443aaa558a0159a98591,RS,1,1,0,233.66,209.9,23.76,1,233.66,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,7762d533895097b6e2f2b64ef66b2ec9,PR,1,1,0,195.91,158.4,37.51,1,195.91,8.0,8.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,7ca5f56188492e30c50ba64de188aae7,SP,1,1,0,19.7,13.9,5.8,1,74.58,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,7dffa5a576c3022da3db58e3b829f886,SP,1,2,0,82.42,26.69,14.52,1,82.42,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,2.0,2.0,,,
2017-04-05,7e0dc102074f8285580c9777f79c90cf,RJ,1,1,0,49.42,34.9,14.52,1,49.42,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.2,,,
2017-04-05,80103e141ed0da3b1d63cb0c7d1f7d48,RJ,1,1,0,114.77000000000001,99.9,14.87,1,114.77,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,81c891c541361f1108fe9e2a645324d9,SC,1,1,0,930.5699999999999,869.9,60.67,1,930.57,2.0,3.0,0.5,0.0,0.5,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,82183967d9fde935fc0b0189bb68ccec,SP,1,1,0,70.46,55.9,14.56,1,70.46,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,8b1ec5ddcb342e32a8d83936c3583b45,ES,1,1,0,113.80000000000001,94.9,18.9,1,113.8,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,9069c427ca36847bc3907c09712f6cf8,RS,1,1,0,723.48,699.99,23.49,1,723.48,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,9437358367868e28d75ce47e393eef99,RS,1,1,0,130.85,110.0,20.85,1,130.85,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,96b98d97d2ecc26af3bc439935d9dc46,SP,1,1,0,135.85,119.9,15.95,1,135.85,2.5,4.0,0.5,0.0,0.5,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,995a6110a2705a9401669fb4cf939241,SP,1,1,0,407.02,319.9,87.12,1,407.02,8.0,8.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,9c7ce59c96e74dfdfc51f13a4a6c3869,RJ,1,1,0,43.519999999999996,29.0,14.52,1,43.52,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,9eae0f2bc40219fa89901bf4ae275799,SP,1,1,0,345.18,332.24,12.94,1,345.18,6.0,6.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,9fc063fd34fed29ccc57b7f8e8d03388,SP,1,1,0,387.8,370.0,17.8,1,387.8,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,a538728fe0b4975180a3818c6d0db331,MG,1,1,0,286.09,269.0,17.09,1,286.09,4.0,4.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,a5f6ba3fe91a2e73f10b612131cb2404,RS,1,1,0,76.12,60.0,16.12,1,76.12,7.0,7.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,a7e37a8ca3fcb0a7783fafdf40591f7a,SC,1,1,0,100.67,85.9,14.77,1,100.67,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,a82f0e2c1b417c32e3812235e6cdacd4,SP,1,1,0,80.11999999999999,65.49,14.63,1,80.12,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,a8bac9bc4001039c362db47eee5aee9a,BA,1,1,0,3009.53,2951.0,58.53,1,3009.53,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,aa8fce5e65ab73ab73101ea58d710905,ES,1,1,0,144.07,127.48,16.59,1,144.07,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,aecd0c211a5e24ca163d35e5087189ed,MG,1,1,0,424.03,399.76,24.27,1,424.03,6.0,6.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,b29ca3d3127057c43ef4b364bbe360ea,AC,1,1,0,280.09000000000003,249.99,30.1,1,280.09,7.0,7.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,b3d1d218a4ff07119f546a42c6ee7d7b,SP,1,1,0,101.14,89.9,11.24,1,101.14,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,b532439c5052d3a85fcfedbe20e0a107,PR,1,1,0,57.56,42.0,15.56,1,57.56,5.0,5.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,b9ee7519d0187d2389af62ba6c612963,SP,1,1,0,81.78,69.9,11.88,1,81.78,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,bbc9e653c2f5794542ac3867ab5ab757,RJ,1,2,0,104.12,36.5,15.56,1,104.12,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,2.0,2.0,,,
2017-04-05,bc45f8d4954ef77dcaad81627640cb2e,MG,1,1,0,66.79,49.7,17.09,1,66.79,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,be837f2e0152a208d4386f4126d5bd7c,SC,1,1,0,47.42,32.9,14.52,1,47.42,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,bf128711128b70eaa9e07df69e9a75e2,SP,1,1,0,141.28,119.99,21.29,1,141.28,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,1.0,,,,1.0,1.0,0.0,,
2017-04-05,c43ab4269cbf91b373263db4c2973cad,SP,1,1,0,61.46,45.9,15.56,1,61.46,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,1.0,,1.0,1.0,,,0.0
2017-04-05,c4c273fc9291c33a56ad3f006fe567e4,SP,1,1,0,346.38,329.9,16.48,1,346.38,5.0,5.0,1.0,0.0,0.0,0.0,3,4,14,1.0,,,,1.0,1.0,0.0,,
2017-04-05,c689470c5a069795896edc7b896d9251,MG,1,1,0,62.83,49.9,12.93,1,62.83,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,c6dd917a0be2a704582055949915ab32,RJ,1,1,0,115.44999999999999,99.99,15.46,1,115.45,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,c6dd917a0be2a704582055949915ab32,SP,1,1,0,109.67999999999999,99.99,9.69,1,109.68,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,c8f7df520102efbaf9927f5acf21b928,MG,1,1,0,103.00999999999999,84.99,18.02,1,103.01,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,c8f7df520102efbaf9927f5acf21b928,RJ,1,1,0,101.28,84.99,16.29,1,101.28,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,ca9f737e072e224e365c503a128293cd,ES,1,1,0,77.16,59.9,17.26,1,77.16,5.0,5.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,cb8071e0e6bdb1ac211879a8cc3b9a41,SP,1,1,0,510.7,489.0,21.7,1,510.7,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,cb8cd725d42cb2362a6069f76e50aac6,SP,1,1,0,290.04,271.99,18.05,1,290.04,4.0,4.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,ccf4d6714c4e1c7ea8cf2783aa0373b5,SP,1,1,0,58.71,49.99,8.72,1,58.71,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,d4ad9721bda56413600c43c11006cb78,SP,1,1,0,70.8,59.0,11.8,1,70.8,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,d5b703c271f43f9c588a6f512a00f77e,PB,1,1,0,59.25,34.9,24.35,1,59.25,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,dbb4ce89c8ed5fb6fd901e2e51093179,SC,1,1,0,103.86,84.99,18.87,1,103.86,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,dee88ebd74f8109d7dab6d12d77a7a64,SP,1,1,0,142.20000000000002,129.9,12.3,1,142.2,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,e0ab3fcfb0c3a63324f2797e03bc4199,SC,1,1,0,64.55,35.0,29.55,1,64.55,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,e5433d154f98bcb2c139b9679fce0814,MG,1,1,0,63.42,48.9,14.52,1,63.42,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,e8ca14b6c60a3194f2353bbfe0287bbe,SP,1,1,0,22.950000000000003,11.99,10.96,1,22.95,2.0,2.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,e9b3cf27d68caa64832c4a7c460abcb9,MG,1,1,0,160.74,143.0,17.74,1,160.74,4.0,4.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,ed093290e543139864511e4f41b9400a,MG,1,1,0,56.31999999999999,41.8,14.52,1,56.32,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,ee2a93be95200d2260dff46097db56a2,RS,1,1,0,65.95,49.9,16.05,1,65.95,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,f0737b524fe6b57f2ad4f174ce23a62c,RJ,1,1,0,243.82999999999998,209.0,34.83,1,243.83,3.0,3.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.5,,,
2017-04-05,f22c9d6ce2431ff939aad39e026cc7ef,MG,1,1,0,1225.5900000000001,1199.9,25.69,1,1225.59,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,f4938e02188d323c8412d2ea07d230e4,SP,1,1,0,366.52,349.9,16.62,1,366.52,10.0,10.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,f83c9874b5b5044ea58fef1be68c1ea8,RJ,1,1,0,159.13,132.7,26.43,1,159.13,1.0,1.0,1.0,0.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-05,fdd84aefb08c8f8225e0b8c97429d53b,SP,1,1,0,76.02,59.9,16.12,1,76.02,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,1.0,,,,1.0,1.6666666666666667,0.0,,
2017-04-05,ff8e9a180c931adab01ed6b3c44edc25,RJ,1,1,0,412.21000000000004,389.99,22.22,1,412.21,1.0,1.0,0.0,1.0,0.0,0.0,3,4,14,,,,,1.0,1.0,,,
2017-04-06,03d7ad0ce97624c931b3abde02b5d819,CE,1,1,0,104.95,79.9,25.05,1,104.95,2.0,2.0,1.0,0.0,0.0,0.0,4,4,14,,,,,1.0,1.0,,,
2017-04-06,0c91c5c2a59854e1fdafdc0478348c32,SP,1,1,0,35.93,23.0,12.93,1,35.93,1.0,1.0,1.0,0.0,0.0,0.0,4,4,14,,,,,1.0,1.0,,,
2017-04-06,0e1eb22d9c8c83f1bfb714c149110481,MG,1,1,0,41.519999999999996,27.0,14.52,1,41.52,4.0,4.0,1.0,0.0,0.0,0.0,4,4,14,,,,,1.0,1.0,,,
